CRN;Course;Session;Title;Instructor;Time/Location;Credits
23605;HEAL 496 003;Full Term;INDEPENDENT STUDY;Iammarino, Nicholas K.;TBA TBANo Final Exam;1 TO 3
25459;HEAL 498 001;Full Term;BUILT ENVIRO & PUBLIC HEALTH;King, Lester O.;6:00PM - 8:30PM W RZR 20429-APR-2018 2:00PM - 5:00PM U TBA TBATake-Home Exam;3
20637;HEAL 499 001;Full Term;TEACH PRACTICUM HEALTH SCIENCE;Perkins, Heidi Y.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
20638;HEAL 499 002;Full Term;TEACH PRACTICUM HEALTH SCIENCE;Anding, Roberta H.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
21520;HEAL 499 004;Full Term;TEACH PRACTICUM HEALTH SCIENCE;Diep, Cassandra S.;TBA TBANo Final Exam;1 TO 3
23606;HEAL 499 005;Full Term;TEACH PRACTICUM HEALTH SCIENCE;Iammarino, Nicholas K.;TBA TBANo Final Exam;1 TO 3
24313;HEAL 499 006;Full Term;TEACH PRACTICUM HEALTH SCIENCE;Hughes, Daniel C.;TBA TBANo Final Exam;1 TO 3
25456;HEAL 499 007;Full Term;TEACH PRACTICUM HEALTH SCIENCE;Jones, Steven L.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
22439;HEAL 522 001;Full Term;THEORY&MODELS HLTH BEHAVIOR;Perkins, Heidi Y.;9:00AM - 9:50AM MWF GRW 160AGR Course-Dept Schedules Exam;3
20651;KECK 592 001;Full Term;TOPICS QUANT BIO & BIOMED INFO;Kavraki, Lydia E.;4:00PM - 4:50PM F BRC 280GR Course-Dept Schedules Exam;1
24964;KINE 120 001;Full Term;FOUNDATIONS OF KINESIOLOGY;Perkins Ball, Amanda M.;2:00PM - 3:15PM MW GRW 2201-MAY-2018 2:00PM - 5:00PM T TBA TBANo Final Exam;3
20174;KINE 300 001;Full Term;HUMAN ANATOMY;Schell, Wendy E.;8:00AM - 9:15AM TR SEW 3091-MAY-2018 7:00PM - 10:00PM T TBA TBAScheduled Final Exam-OTR Room;3
21514;KINE 301 001;Full Term;HUMAN PHYSIOLOGY;Gibson, Brian T.;11:00AM - 11:50AM MWF ABL 12325-APR-2018 9:00AM - 12:00PM W TBA TBANo Final Exam;3
24391;KINE 302 002;Full Term;BIOMECHANICS;Aparicio, Jaime A.;6:30PM - 9:00PM W SEW 30729-APR-2018 2:00PM - 5:00PM U TBA TBANo Final Exam;3
20716;KINE 310 001;Full Term;PSYC OF SPORT & EXERCISE;Perkins, Heidi Y.;11:00AM - 12:15PM MW TUD 20125-APR-2018 9:00AM - 12:00PM W TBA TBANo Final Exam;3
23607;KINE 311 001;Full Term;MOTOR LEARNING;Perkins Ball, Amanda M.;8:00AM - 9:15AM MW SEW 30729-APR-2018 7:00PM - 10:00PM U TBA TBANo Final Exam;3
25122;KINE 319 001;Full Term;STATS FOR HEALTH PROFESSIONAL;Rodriguez, Augusto X.;8:00AM - 9:15AM TR BKH 1161-MAY-2018 7:00PM - 10:00PM T TBA TBAScheduled Final Exam-OTR Room;3
20175;KINE 321 001;Full Term;EXERCISE PHYSIOLOGY;Papadakis, Zacharias;9:25AM - 10:40AM TR TUD 20128-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
22592;KINE 321 002;Full Term;EXERCISE PHYSIOLOGY;Papadakis, Zacharias;2:30PM - 3:45PM TR TUD 20130-APR-2018 2:00PM - 5:00PM M TBA TBANo Final Exam;3
20176;KINE 323 001;Full Term;EXERCISE PHYSIOLOGY LABORATORY;Papadakis, Zacharias;8:00AM - 8:50AM W TUD 20129-APR-2018 2:00PM - 5:00PM U TBA TBANo Final Exam;1
22594;KINE 323 002;Full Term;EXERCISE PHYSIOLOGY LABORATORY;Papadakis, Zacharias;3:00PM - 3:50PM W TUD 20129-APR-2018 2:00PM - 5:00PM U TBA TBANo Final Exam;1
20317;KINE 351 001;Full Term;HUMAN ANATOMY LAB;Schell, Wendy E.;4:00PM - 5:50PM W TUD 2012-MAY-2018 9:00AM - 12:00PM W TBA TBANo Final Exam;1
22064;KINE 375 002;Full Term;SPORTS MEDICINE INTERNSHIP;Rodriguez, Augusto X.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
24671;KINE 375 003;Full Term;SPORTS MEDICINE INTERNSHIP;Perkins Ball, Amanda M.;TBA TBANo Final Exam;1 TO 3
24046;KINE 430 001;Full Term;SPORTS INJURY;Wilson, Patrick B.;8:00AM - 9:15AM TR TUD 2011-MAY-2018 7:00PM - 10:00PM T TBA TBANo Final Exam;3
24946;KINE 430 002;Full Term;SPORTS INJURY;Stuckey, Dawn M.;6:00PM - 8:30PM M TUD 2012-MAY-2018 2:00PM - 5:00PM W TBA TBANo Final Exam;3
20571;KINE 440 001;Full Term;RESEARCH METHODS;Rodriguez, Augusto X.;1:00PM - 2:15PM TR ABL 12327-APR-2018 9:00AM - 12:00PM F TBA TBAScheduled Final Exam-OTR Room;3
20359;KINE 496 001;Full Term;INDEPENDENT STUDY;Rodriguez, Augusto X.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
24672;KINE 496 002;Full Term;INDEPENDENT STUDY;Perkins Ball, Amanda M.;TBA TBANo Final Exam;1 TO 3
20511;KINE 499 001;Full Term;TEACHING PRACTICUM;Rodriguez, Augusto X.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
20866;KINE 499 003;Full Term;TEACHING PRACTICUM;Schell, Wendy E.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
21563;KINE 499 004;Full Term;TEACHING PRACTICUM;Perkins, Heidi Y.;TBA TBANo Final Exam;1 TO 3
22492;KINE 499 005;Full Term;TEACHING PRACTICUM;Wilson, Patrick B.;TBA TBANo Final Exam;1 TO 3
22063;KINE 499 006;Full Term;TEACHING PRACTICUM;Papadakis, Zacharias;TBA TBANo Final Exam;1 TO 3
22595;KINE 499 008;Full Term;TEACHING PRACTICUM;Gibson, Brian T.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
24389;KINE 499 009;Full Term;TEACHING PRACTICUM;Aparicio, Jaime A.;TBA TBANo Final Exam;1 TO 3
24673;KINE 499 010;Full Term;TEACHING PRACTICUM;Perkins Ball, Amanda M.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 3
20117;MATH 101 S01;Full Term;SINGLE VARIABLE CALCULUS I;Gao, Zhiyong;10:00AM - 10:50AM MWF HBH 22725-APR-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-OTR Room;3
24749;MATH 102 S01;Full Term;SINGLE VARIABLE CALCULUS II;Jun, Hyunkyu;9:00AM - 9:50AM MWF HBH 22725-APR-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-OTR Room;3
21276;MATH 102 S04;Full Term;SINGLE VARIABLE CALCULUS II;Fullarton, Neil J.;11:00AM - 11:50AM MWF HRZ AMP25-APR-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-OTR Room;3
25302;MATH 102 S05;Full Term;SINGLE VARIABLE CALCULUS II;Roy, Arindam;10:00AM - 10:50AM MWF SEW 30525-APR-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-OTR Room;3
20121;MATH 112 S01;Full Term;CALCULUS: INTEGRATION + APPS;Etropolski, Anastassia;11:00AM - 11:50AM MWF GRB W21225-APR-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-OTR Room;3
24292;MATH 211 S02;Full Term;ORD DIFFERENTIAL EQUATIONS;Sukhtaiev, Selim;11:00AM - 11:50AM MWF SEW 30125-APR-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-OTR Room;3
21552;MATH 211 S06;Full Term;ORD DIFFERENTIAL EQUATIONS;Orcan Ekmekci, Betul;10:00AM - 10:50AM MWF SEW 30925-APR-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-OTR Room;3
24751;MATH 211 S07;Full Term;ORD DIFFERENTIAL EQUATIONS;Douglas, Casey J.;9:25AM - 10:40AM TR HBH 22725-APR-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-OTR Room;3
24752;MATH 211 S08;Full Term;ORD DIFFERENTIAL EQUATIONS;Li, Siran;2:00PM - 2:50PM MWF HBH 22725-APR-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-OTR Room;3
20124;MATH 212 S02;Full Term;MULTIVARIABLE CALCULUS;Orcan Ekmekci, Betul;11:00AM - 11:50AM MWF SEW 30925-APR-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-OTR Room;3
20356;MATH 212 S03;Full Term;MULTIVARIABLE CALCULUS;Kuzbary, Miriam;9:25AM - 10:40AM TR HRZ 21225-APR-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-OTR Room;3
20125;MATH 212 S04;Full Term;MULTIVARIABLE CALCULUS;Orcan Ekmekci, Betul;2:00PM - 2:50PM MWF ABL 13125-APR-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-OTR Room;3
24753;MATH 212 S07;Full Term;MULTIVARIABLE CALCULUS;Alpan, Gokalp;11:00AM - 11:50AM MWF HRG 10025-APR-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-OTR Room;3
20126;MATH 222 S01;Full Term;HONORS CALCULUS IV;Jones, Frank;11:00AM - 11:50AM MWF HBH 22725-APR-2018 7:00PM - 10:00PM W TBA TBATake-Home Exam;3
20426;MATH 302 001;Full Term;ELEMENTS OF ANALYSIS;Tan, Changhui;1:00PM - 2:15PM TR HBH 22727-APR-2018 9:00AM - 12:00PM F TBA TBATake-Home Exam;3
21480;MATH 306 001;Full Term;ELEMENTS OF ABSTRACT ALGEBRA;Wang, Stephen S.;10:00AM - 10:50AM MWF HBH 42730-APR-2018 9:00AM - 12:00PM M TBA TBATake-Home Exam;3
20127;MATH 322 001;Full Term;INTRODUCTION TO ANALYSIS II;Alpan, Gokalp;3:00PM - 3:50PM MWF HBH 4531-MAY-2018 2:00PM - 5:00PM T TBA TBATake-Home Exam;3
23615;MATH 355 001;Full Term;LINEAR ALGEBRA;Wang, Stephen S.;1:00PM - 1:50PM MWF HRZ AMP1-MAY-2018 9:00AM - 12:00PM T TBA TBAScheduled Final Exam-OTR Room;3
20128;MATH 356 001;Full Term;ABSTRACT ALGEBRA I;Chambers, Gregory R.;1:00PM - 2:15PM TR HBH 42727-APR-2018 9:00AM - 12:00PM F TBA TBATake-Home Exam;3
20335;MATH 366 001;Full Term;GEOMETRY;Gao, Zhiyong;3:00PM - 3:50PM MWF HBH 4271-MAY-2018 2:00PM - 5:00PM T TBA TBATake-Home Exam;3
20130;MATH 382 001;Full Term;COMPUTATIONAL COMPLEX ANALYSIS;Jones, Frank;1:00PM - 1:50PM MWF HRZ 2101-MAY-2018 9:00AM - 12:00PM T TBA TBATake-Home Exam;3
20579;MATH 402 001;Full Term;DIFFERENTIAL GEOMETRY;Li, Siran;11:00AM - 11:50AM MWF HBH 42325-APR-2018 9:00AM - 12:00PM W TBA TBATake-Home Exam;3
21283;MATH 424 001;Full Term;TOPICS IN PARTIAL DIFF EQNS;Tan, Changhui;9:25AM - 10:40AM TR HBH 423Take-Home Exam;3
20131;MATH 427 001;Full Term;COMPLEX ANALYSIS;Boshernitzan, Michael;1:00PM - 1:50PM MWF HBH 4531-MAY-2018 9:00AM - 12:00PM T TBA TBATake-Home Exam;3
24754;MATH 435 001;Full Term;DYNAMICAL SYSTEMS;Hardt, Robert M.;1:00PM - 2:15PM TR MEL 25127-APR-2018 9:00AM - 12:00PM F TBA TBATake-Home Exam;3
20132;MATH 443 001;Full Term;GENERAL TOPOLOGY;Semmes, Stephen;10:00AM - 10:50AM MWF HBH 45330-APR-2018 9:00AM - 12:00PM M TBA TBATake-Home Exam;3
20133;MATH 445 001;Full Term;ALGEBRAIC TOPOLOGY;Harvey, Shelly L.;2:00PM - 2:50PM MWF HBH 42728-APR-2018 2:00PM - 5:00PM S TBA TBATake-Home Exam;3
20134;MATH 464 001;Full Term;ABSTRACT ALGEBRA III;Berg, Jennifer S.;9:00AM - 9:50AM MWF HBH 42326-APR-2018 2:00PM - 5:00PM R TBA TBATake-Home Exam;3
20135;MATH 490 001;Full Term;SUPERVISED READING;Lukic, Milivoje;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 6
24432;MATH 490 002;Full Term;SUPERVISED READING;Damanik, David T.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 6
25523;MATH 490 003;Full Term;SUPERVISED READING;Calabrese, John R.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 6
25524;MATH 490 004;Full Term;SUPERVISED READING;Etropolski, Anastassia;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 6
25533;MATH 490 005;Full Term;SUPERVISED READING;Varilly Alvarado, Anthony;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 6
21587;MATH 499 001;Full Term;MATHEMATICAL SCIENCES;Berg, Jennifer S.;12:00PM - 12:50PM F HBH 423No Final Exam;1
23618;MATH 499 002;Full Term;MATHEMATICAL SCIENCES;Etropolski, Anastassia;12:00PM - 12:50PM M HBH 4231-MAY-2018 9:00AM - 12:00PM T TBA TBANo Final Exam;1
25490;MATH 499 003;Full Term;MATHEMATICAL SCIENCES;Roy, Arindam;5:00PM - 6:15PM MW TBA TBA26-APR-2018 2:00PM - 5:00PM R TBA TBANo Final Exam;1 TO 3
20580;MATH 500 001;Full Term;DIFFERENTIAL GEOMETRY;Li, Siran;11:00AM - 11:50AM MWF HBH 42325-APR-2018 9:00AM - 12:00PM W TBA TBAGR Course-Dept Schedules Exam;3
25521;MATH 514 001;Full Term;TOPICS IN PARTIAL DIFF EQNS;Tan, Changhui;9:25AM - 10:40AM TR HBH 423GR Course-Dept Schedules Exam;3
20427;MATH 517 001;Full Term;COMPLEX ANALYSIS;Boshernitzan, Michael;1:00PM - 1:50PM MWF HBH 4531-MAY-2018 9:00AM - 12:00PM T TBA TBAGR Course-Dept Schedules Exam;3
22171;MATH 521 001;Full Term;ADV TOPIC: REAL ANALYSIS;Chambers, Gregory R.;10:50AM - 12:05PM TR HBH 453GR Course-Dept Schedules Exam;3
24756;MATH 522 001;Full Term;TOPICS IN ANALYSIS;Semmes, Stephen;2:00PM - 2:50PM MWF HBH 453GR Course-Dept Schedules Exam;3
20730;MATH 538 001;Full Term;GENERAL TOPOLOGY;Semmes, Stephen;10:00AM - 10:50AM MWF HBH 45330-APR-2018 9:00AM - 12:00PM M TBA TBAGR Course-Dept Schedules Exam;3
20428;MATH 540 001;Full Term;ALGEBRAIC TOPOLOGY;Harvey, Shelly L.;2:00PM - 2:50PM MWF HBH 42728-APR-2018 2:00PM - 5:00PM S TBA TBAGR Course-Dept Schedules Exam;3
20731;MATH 541 001;Full Term;TOPICS IN TOPOLOGY;Harvey, Shelly L.;11:00AM - 11:50AM MWF HBH 427GR Course-Dept Schedules Exam;3
24757;MATH 542 001;Full Term;TOPICS IN ADVANCED TOPOLOGY;Reid, Alan W.;1:00PM - 1:50PM MWF HBH 423GR Course-Dept Schedules Exam;3
20429;MATH 564 001;Full Term;ABSTRACT ALGEBRA III;Berg, Jennifer S.;9:00AM - 9:50AM MWF HBH 42326-APR-2018 2:00PM - 5:00PM R TBA TBAGR Course-Dept Schedules Exam;3
20136;MATH 590 001;Full Term;CURRENT MATHEMATICS SEMINAR;Fullarton, Neil J.;2:30PM - 3:30PM R HBH 227GR Course-Dept Schedules Exam;1
20137;MATH 591 001;Full Term;GRADUATE TEACHING SEMINAR;Wang, Stephen S.;2:30PM - 3:30PM T HBH 227GR Course-Dept Schedules Exam;1
20430;MATH 680 001;Full Term;MATHEMATICS COLLOQUIUM;Lukic, Milivoje;4:00PM - 5:30PM R HBH 227GR Course-Dept Schedules Exam;1
20666;MATH 681 001;Full Term;TOPOLOGY SEMINAR;Harvey, Shelly L.Reid, Alan W.;4:00PM - 5:30PM M HBH 427GR Course-Dept Schedules Exam;1
20667;MATH 682 001;Full Term;ALGEBRAIC GEOMETRY SEMINAR;Varilly Alvarado, AnthonyMukamel, Ronen E.;4:00PM - 5:30PM T HBH 227GR Course-Dept Schedules Exam;1
20668;MATH 683 001;Full Term;GEOMETRY AND ANALYSIS SEMINAR;Damanik, David T.Hardt, Robert M.;4:00PM - 5:30PM W HBH 227GR Course-Dept Schedules Exam;1
20865;MATH 690 001;Full Term;SUPERVISED READING;Hardt, Robert M.;TBA TBAGR Course-Dept Schedules Exam;1 TO 6
24378;MATH 690 002;Full Term;SUPERVISED READING;Damanik, David T.;TBA TBAGR Course-Dept Schedules Exam;1 TO 6
24379;MATH 690 003;Full Term;SUPERVISED READING;Varilly Alvarado, Anthony;TBA TBAGR Course-Dept Schedules Exam;1 TO 6
24398;MATH 690 004;Full Term;SUPERVISED READING;Harvey, Shelly L.;TBA TBAGR Course-Dept Schedules Exam;1 TO 6
25432;MATH 690 005;Full Term;SUPERVISED READING;Lukic, Milivoje;TBA TBAGR Course-Dept Schedules Exam;1 TO 6
24460;MATH 699 003;Full Term;MATHEMATICAL SCIENCES;Hardt, Robert M.Wolf, Michael;12:00PM - 12:50PM MW HBH 453GR Course-Dept Schedules Exam;1 TO 9
21680;MATH 699 004;Full Term;MATHEMATICAL SCIENCES;Damanik, David T.;12:00PM - 12:50PM W HBH 427GR Course-Dept Schedules Exam;1 TO 9
24392;MATH 699 005;Full Term;MATHEMATICAL SCIENCES;Harvey, Shelly L.;4:00PM - 4:50PM F HBH 427GR Course-Dept Schedules Exam;1 TO 9
24424;MATH 699 006;Full Term;MATHEMATICAL SCIENCES;Berg, Jennifer S.Etropolski, Anastassia;10:50AM - 12:05PM T TBA TBAGR Course-Dept Schedules Exam;1 TO 9
20138;MATH 800 001;Full Term;GRADUATE THESIS AND RESEARCH;Harvey, Shelly L.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24380;MATH 800 002;Full Term;GRADUATE THESIS AND RESEARCH;Boshernitzan, Michael;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24381;MATH 800 003;Full Term;GRADUATE THESIS AND RESEARCH;Damanik, David T.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24382;MATH 800 004;Full Term;GRADUATE THESIS AND RESEARCH;Hardt, Robert M.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24383;MATH 800 005;Full Term;GRADUATE THESIS AND RESEARCH;Kiselev, Alexander;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24384;MATH 800 006;Full Term;GRADUATE THESIS AND RESEARCH;Varilly Alvarado, Anthony;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
24385;MATH 800 007;Full Term;GRADUATE THESIS AND RESEARCH;Wolf, Michael;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
21064;NEUR 306 001;2nd Half of Full Term;CONCEPT LEARNING&MEMORY;Dickman, J D.;9:00AM - 9:50AM MWF TBA TBAScheduled Final Exam-Dept Room;3
24220;NEUR 310 001;Full Term;IND RES FOR NEUR UNDERGRADS;Flynn, Jonathan R.McNew, James A.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 4
21065;NEUR 323 001;1st Half of Full Term;GENETICS FOR NEUROSCIENCE;Dickman, J D.;9:00AM - 9:50AM MWF TBA TBAScheduled Final Exam-Dept Room;3
24169;NEUR 362 001;Full Term;COGNITIVE NEUROSCIENCE;Fischer-Baum, Simon J.;2:00PM - 2:50PM MWF SEW 30928-APR-2018 2:00PM - 5:00PM S TBA TBAScheduled Final Exam-OTR Room;3
21066;NEUR 376 001;2nd Half of Full Term;NEUROBIOLOGY OF DISEASE;Dickman, J D.;3:00PM - 4:50PM T TBA TBA2-MAY-2018 9:00AM - 12:00PM W TBA TBAScheduled Final Exam-Dept Room;3
22431;NEUR 380 001;Full Term;NEUROSYSTEMS;Dickman, J D.;9:00AM - 9:50AM MWF SEW 30126-APR-2018 2:00PM - 5:00PM R TBA TBANo Final Exam;3
21300;NEUR 381 001;2nd Half of Full Term;PHYSIOLOGY OF VISUAL SYSTEM;Dickman, J D.;3:30PM - 5:00PM WR TBA TBAScheduled Final Exam-Dept Room;3
24230;NEUR 382 001;Full Term;INTRO COMPUTATIONAL NEURSCI;Gabbiani, Fabrizio A.;2:00PM - 2:50PM MWF BKH 11628-APR-2018 2:00PM - 5:00PM S TBA TBATake-Home Exam;3
24245;NEUR 402 001;Full Term;UNDERGRADUATE HONORS RESEARCH;McNew, James A.Flynn, Jonathan R.;TBA TBANo Final Exam;5
24246;NEUR 412 001;Full Term;UNDERGRADUATE RESEARCH SEMINAR;McNew, James A.Flynn, Jonathan R.;TBA TBANo Final Exam;1
22457;NEUR 416 001;Full Term;NEURAL COMPUTATION;Pitkow, Zachary S.;2:30PM - 3:45PM TR KCK 10130-APR-2018 2:00PM - 5:00PM M TBA TBANo Final Exam;3
24945;NEUR 501 001;Full Term;ATTENTION AND PERCEPTION;Dannemiller, James L.;2:00PM - 4:30PM W SEW 462GR Course-Dept Schedules Exam;3
20930;NEUR 506 001;2nd Half of Full Term;CONCEPT LEARNING&MEMORY;Dickman, J D.;9:00AM - 9:50AM MWF TBA TBAGR Course-Dept Schedules Exam;3
24944;NEUR 508 001;Full Term;INTRO COGNITIVE NEUROSCIENCE;Wright, Anthony A.;TBA TBAGR Course-Dept Schedules Exam;3
20658;NEUR 523 001;1st Half of Full Term;GENETICS FOR NEUROSCIENCE;Dickman, J D.;9:00AM - 9:50AM MWF TBA TBAGR Course-Dept Schedules Exam;3
20355;NEUR 576 001;2nd Half of Full Term;NEUROBIOLOGY OF DISEASE;Dickman, J D.;3:00PM - 4:50PM T TBA TBAGR Course-Dept Schedules Exam;3
25448;NEUR 582 001;Full Term;INTRO COMPUTATIONAL NEURSCI;Gabbiani, Fabrizio A.;2:00PM - 2:50PM MWF BKH 116GR Course-Dept Schedules Exam;3
22500;NSCI 009 001;Full Term;PRE-REGISTRATION FOR NSCI 399;Merlo, Gia;9:25AM - 10:40AM TR BRK 101No Final Exam;3
21498;NSCI 120 001;Full Term;INTR SCIENTIFIC RES CHALLENGES;Bishnoi, Sandra W.Clements, Katherine A.;10:50AM - 12:05PM TR TBA TBA26-APR-2018 9:00AM - 12:00PM R TBA TBANo Final Exam;3
21758;NSCI 120 002;Full Term;INTR SCIENTIFIC RES CHALLENGES;Bishnoi, Sandra W.Schindler, Yocheved L.;9:25AM - 10:40AM TR TBA TBA28-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
24243;NSCI 320 001;Full Term;PUBLIC SCIENCE COMM SEMINAR;Solomon, Scott E.Kapcha, Lauren H.;4:00PM - 4:50PM M KWG 10030-APR-2018 7:00PM - 10:00PM M TBA TBANo Final Exam;1
22549;NSCI 399 001;Full Term;MEDICAL PROFESSIONALISM;Merlo, Gia;7:00AM - 10:30AM M TBA TBA9:25AM - 10:40AM TR BRK 101No Final Exam;3
22556;NSCI 399 002;Full Term;MEDICAL PROFESSIONALISM;Merlo, Gia;8:30AM - 12:00PM M TBA TBA9:25AM - 10:40AM TR BRK 10128-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
22557;NSCI 399 003;Full Term;MEDICAL PROFESSIONALISM;Merlo, Gia;9:25AM - 10:40AM TR BRK 1011:00PM - 4:30PM M TBA TBA28-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
22558;NSCI 399 004;Full Term;MEDICAL PROFESSIONALISM;Merlo, Gia;9:25AM - 10:40AM TR BRK 1011:00PM - 4:30PM T TBA TBA28-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
22559;NSCI 399 005;Full Term;MEDICAL PROFESSIONALISM;Merlo, Gia;7:00AM - 10:30AM W TBA TBA9:25AM - 10:40AM TR BRK 10128-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
22560;NSCI 399 006;Full Term;MEDICAL PROFESSIONALISM;Merlo, Gia;8:30AM - 12:00PM W TBA TBA9:25AM - 10:40AM TR BRK 10128-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
22561;NSCI 399 007;Full Term;MEDICAL PROFESSIONALISM;Merlo, Gia;9:25AM - 10:40AM TR BRK 1011:00PM - 4:30PM W TBA TBA28-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
22562;NSCI 399 008;Full Term;MEDICAL PROFESSIONALISM;Merlo, Gia;9:25AM - 10:40AM TR BRK 1011:00PM - 4:30PM R TBA TBA28-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
22496;NSCI 410 001;Full Term;MEDICAL LEADERSHIP RESEARCH;Merlo, Gia;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 5
20494;NSCI 501 001;Full Term;PROFESSIONAL MASTER'S SEMINAR;Rossky, Peter J.;3:00PM - 4:45PM W KWG 100GR Course-Dept Schedules Exam;1
20503;NSCI 510 0F1;Full Term;PROFESSIONAL MS INTERNSHIP;Rossky, Peter J.;TBA TBAGR Course-Dept Schedules Exam;12
20257;NSCI 511 001;Full Term;SCIENCE POLICY, AND ETHICS;Matthews, Kirstin R.;9:00AM - 11:50AM F BRC 286GR Course-Dept Schedules Exam;3
20495;NSCI 512 001;Full Term;PROFESSIONAL MASTER'S PROJECT;Rossky, Peter J.;TBA TBAGR Course-Dept Schedules Exam;1
24244;NSCI 520 001;Full Term;PUBLIC SCIENCE COMM SEMINAR;Solomon, Scott E.Kapcha, Lauren H.;4:00PM - 4:50PM M KWG 100GR Course-Dept Schedules Exam;1
20424;NSCI 521 001;Full Term;WRITING AND PUBLISHING SCIENCE;Purugganan, Mary;10:00AM - 11:50AM F GRW 220GR Course-Dept Schedules Exam;2
20620;NSCI 574 001;Full Term;TEACHING PHYSICS - INQUIRY II;Hafner, Jason H.Nichol, Carolyn A.;6:00PM - 8:50PM W BRK 103GR Course-Dept Schedules Exam;3
25059;PHYS 100 001;Full Term;EXPLORING PHYSICS;Stenson, Jared R.;2:00PM - 2:50PM W BRK 10328-APR-2018 2:00PM - 5:00PM S TBA TBANo Final Exam;1
20015;PHYS 102 S01;Full Term;ELECTRICITY&MAGNETISM W/LAB;Dunning, F B.Huang, Huey W.Yu, Lam H.Cone, Michael T.Beaird, Robert P.;9:00AM - 9:50AM MW HRZ AMP27-APR-2018 7:00PM - 10:00PM F TBA TBAScheduled Final Exam-OTR Room;4
20714;PHYS 102 S02;Full Term;ELECTRICITY&MAGNETISM W/LAB;Dunning, F B.Huang, Huey W.Yu, Lam H.Cone, Michael T.Beaird, Robert P.;10:00AM - 10:50AM MW HRZ AMP27-APR-2018 7:00PM - 10:00PM F TBA TBAScheduled Final Exam-OTR Room;4
21991;PHYS 104 001;Full Term;E & M DISCUSSION;Beaird, Robert P.;8:25AM - 9:15AM R BRK 10328-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;0
21992;PHYS 104 002;Full Term;E & M DISCUSSION;Dunning, F B.;8:25AM - 9:15AM R HBH 42728-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;0
21993;PHYS 104 003;Full Term;E & M DISCUSSION;Beaird, Robert P.;9:25AM - 10:15AM R BRK 10328-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;0
