CRN;Course;Session;Title;Instructor;Time/Location;Credits
25273;ITAL 106 001;Full Term;ACCELERATED FIRST YEAR ITALIAN;Giliberti, Maria C.;3:00PM - 3:50PM MWF RZR 3041-MAY-2018 2:00PM - 5:00PM T TBA TBAScheduled Final Exam-OTR Room;3
24794;ITAL 142 001;Full Term;FIRST YEAR ITALIAN II;Giliberti, Maria C.;10:00AM - 10:50AM MWF SEW 56030-APR-2018 9:00AM - 12:00PM M TBA TBAScheduled Final Exam-OTR Room;3
21888;ITAL 142 002;Full Term;FIRST YEAR ITALIAN II;Giliberti, Maria C.;11:00AM - 11:50AM MWF SEW 56025-APR-2018 9:00AM - 12:00PM W TBA TBAScheduled Final Exam-OTR Room;3
21892;JAPA 142 001;Full Term;FIRST YEAR JAPANESE II;Ozaki, Naoko;10:00AM - 10:50AM MWF RZR 11330-APR-2018 9:00AM - 12:00PM M TBA TBAScheduled Final Exam-OTR Room;3
21895;JAPA 142 002;Full Term;FIRST YEAR JAPANESE II;Ozaki, Naoko;11:00AM - 11:50AM MWF RZR 11325-APR-2018 9:00AM - 12:00PM W TBA TBAScheduled Final Exam-OTR Room;3
21896;JAPA 142 003;Full Term;FIRST YEAR JAPANESE II;Asano, Yukiko;1:00PM - 1:50PM MWF RZR 3051-MAY-2018 9:00AM - 12:00PM T TBA TBAScheduled Final Exam-OTR Room;3
24418;JAPA 264 001;Full Term;SECOND YEAR JAPANESE II;Ozaki, Naoko;9:00AM - 9:50AM MWF RZR 11326-APR-2018 2:00PM - 5:00PM R TBA TBAScheduled Final Exam-OTR Room;3
23400;JAPA 302 001;Full Term;THIRD YEAR JAPANESE II;Asano, Yukiko;11:00AM - 11:50AM MWF HUM 12025-APR-2018 9:00AM - 12:00PM W TBA TBAScheduled Final Exam-OTR Room;3
25279;JWST 317 001;Full Term;JEWISH GRAPHIC NOVEL;Weininger, Melissa S.;9:25AM - 10:40AM TR RZR 20528-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
24658;JWST 351 001;Full Term;HOLOCAUST REPRESENTATION;Weininger, Melissa S.;10:00AM - 10:50AM MWF HUM 32830-APR-2018 9:00AM - 12:00PM M TBA TBANo Final Exam;3
21897;KORE 142 001;Full Term;FIRST YEAR KOREAN II;Song, Jayoung;9:00AM - 9:50AM MWF RZR 20526-APR-2018 2:00PM - 5:00PM R TBA TBAScheduled Final Exam-OTR Room;3
21898;KORE 142 002;Full Term;FIRST YEAR KOREAN II;Song, Jayoung;11:00AM - 11:50AM MWF RZR 20525-APR-2018 9:00AM - 12:00PM W TBA TBAScheduled Final Exam-OTR Room;3
25484;KORE 238 001;Full Term;ACCELERATED 1ST YR KOREAN;Lee, Jin;10:00AM - 10:50AM MWF SEW 56230-APR-2018 9:00AM - 12:00PM M TBA TBAScheduled Final Exam-OTR Room;3
24795;KORE 264 001;Full Term;SECOND YEAR KOREAN II;Song, Jayoung;10:00AM - 10:50AM MWF RZR 20530-APR-2018 9:00AM - 12:00PM M TBA TBAScheduled Final Exam-OTR Room;3
24796;KORE 302 001;Full Term;THIRD YEAR KOREAN II;Lee, Jin;9:00AM - 9:50AM MWF SEW 56226-APR-2018 2:00PM - 5:00PM R TBA TBAScheduled Final Exam-OTR Room;3
20004;LATI 102 001;Full Term;ELEMENTARY LATIN II;Somerville, Ted;1:00PM - 1:50PM MWF RZR 2271-MAY-2018 9:00AM - 12:00PM T TBA TBATake-Home Exam;3
22101;LATI 202 001;Full Term;INTERMEDIATE LATIN II;Somerville, Ted;12:00PM - 12:50PM MWF RZR 22726-APR-2018 7:00PM - 10:00PM R TBA TBANo Final Exam;3
25367;LATI 318 001;Full Term;CICERO;Yunis, Harvey;1:00PM - 2:15PM TR RZR 20527-APR-2018 9:00AM - 12:00PM F TBA TBATake-Home Exam;3
20529;LATI 492 001;Full Term;DIRECTED READING;McGill, Scott C.;TBA TBANo Final Exam;3
20682;LATI 504 001;Full Term;GR STUDENTS DIRECTED READING;;TBA TBAGR Course-Dept Schedules Exam;3
21207;MDEM 102 001;Full Term;ELEMENTARY LATIN II;Somerville, Ted;1:00PM - 1:50PM MWF RZR 227Take-Home Exam;3
23581;MDEM 120 001;Full Term;MEDIEVAL CIVILIZATIONS;Irish, Maya S.;10:50AM - 12:05PM TR SEW 30526-APR-2018 9:00AM - 12:00PM R TBA TBAScheduled Final Exam-OTR Room;3
22102;MDEM 212 001;Full Term;INTERMEDIATE LATIN II;Somerville, Ted;12:00PM - 12:50PM MWF RZR 227No Final Exam;3
21208;MDEM 222 001;Full Term;MEDIEVAL AND RENAISSANCE ERAS;Loewen, Peter V.;9:00AM - 9:50AM MWF APB 1131No Final Exam;3
24602;MDEM 271 001;Full Term;MEDIEVAL POPULAR CHRISTIANITY;Lee, Minji;10:00AM - 10:50AM MWF MEL 25430-APR-2018 9:00AM - 12:00PM M TBA TBAScheduled Final Exam-OTR Room;3
24860;MDEM 281 001;Full Term;PREMODERN MIDDLE EAST HISTORY;Sanders, Paula;4:00PM - 5:15PM MW HUM 119Take-Home Exam;3
21765;MDEM 301 001;Full Term;ANCIENT & MEDIEVAL PHILOSOPHY;Siewert, Charles;1:00PM - 1:50PM MWF HUM 118No Final Exam;3
24810;MDEM 316 001;Full Term;CHAUCER;Houlik-Ritchey, Emily M.;10:50AM - 12:05PM TR HRG 125No Final Exam;3
24864;MDEM 324 701;Full Term;COEXISTENCE IN MEDIEVAL SPAIN;Irish, Maya S.;2:30PM - 3:45PM TR RZR 20530-APR-2018 2:00PM - 5:00PM M TBA TBAScheduled Final Exam-OTR Room;3
24735;MDEM 330 001;Full Term;EARLY MEDIEVAL ART;Neagley, Linda;11:00AM - 12:15PM MW HRG 12625-APR-2018 9:00AM - 12:00PM W TBA TBAScheduled Final Exam-Dept Room;3
25094;MDEM 370 001;Full Term;INTRO TO TRAD CHINESE POETRY;Qian, Nanxiu;1:00PM - 2:15PM TR RZR 30427-APR-2018 9:00AM - 12:00PM F TBA TBAScheduled Final Exam-OTR Room;3
21209;MDEM 456 001;Full Term;COLLEGIUM MUSICUM;Loewen, Peter V.;7:15PM - 9:15PM M APB HIRSCHNo Final Exam;2
23621;PHIL 100 002;Full Term;PROBLEMS OF PHILOSOPHY;Miller, Brian T.;9:00AM - 9:50AM MWF HUM 11926-APR-2018 2:00PM - 5:00PM R TBA TBANo Final Exam;3
24922;PHIL 100 003;Full Term;PROBLEMS OF PHILOSOPHY;Oxtoby, Donald L.;10:50AM - 12:05PM TR HBH 22726-APR-2018 9:00AM - 12:00PM R TBA TBANo Final Exam;3
21762;PHIL 101 002;Full Term;CONTEMPORARY MORAL ISSUES;Bradford, Gwendolyn M.;1:00PM - 2:15PM TR SEW 30927-APR-2018 9:00AM - 12:00PM F TBA TBANo Final Exam;3
23622;PHIL 103 001;Full Term;PHIL ASPECT COGNITIVE SCIENCE;Morgan, Alexander D.;9:25AM - 10:40AM TR HRG 12928-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
24923;PHIL 105 001;Full Term;HIST INTRO TO PHILOSOPHY;Porter, Allen C.;11:00AM - 11:50AM MWF HUM 11725-APR-2018 9:00AM - 12:00PM W TBA TBANo Final Exam;3
20235;PHIL 202 001;Full Term;HIST OF PHILOSOPHY II;Miller, Brian T.;10:00AM - 10:50AM MWF SEW 30730-APR-2018 9:00AM - 12:00PM M TBA TBANo Final Exam;3
21763;PHIL 301 001;Full Term;ANCIENT & MEDIEVAL PHILOSOPHY;Siewert, Charles;1:00PM - 1:50PM MWF HUM 1181-MAY-2018 9:00AM - 12:00PM T TBA TBANo Final Exam;3
24924;PHIL 304 001;Full Term;METAPHYSICS;Grandy, Richard E.;11:00AM - 11:50AM MWF HUM 11825-APR-2018 9:00AM - 12:00PM W TBA TBANo Final Exam;3
24925;PHIL 306 002;Full Term;ETHICS;Bradford, Gwendolyn M.;2:30PM - 3:45PM TR HUM 32830-APR-2018 2:00PM - 5:00PM M TBA TBANo Final Exam;3
20687;PHIL 307 001;Full Term;SOCIAL & POLITICAL PHILOSOPHY;Sher, George;2:00PM - 2:50PM MWF HUM 32828-APR-2018 2:00PM - 5:00PM S TBA TBANo Final Exam;3
24926;PHIL 308 001;Full Term;CONTINENTAL PHILOSOPHY;Crowell, Steven G.;1:00PM - 2:15PM TR RZR 11927-APR-2018 9:00AM - 12:00PM F TBA TBANo Final Exam;3
24927;PHIL 312 002;Full Term;PHILOSOPHY OF MIND;Schroeder, Timothy A.;10:50AM - 12:05PM TR HUM 11826-APR-2018 9:00AM - 12:00PM R TBA TBANo Final Exam;3
23624;PHIL 339 001;Full Term;DEATH AND DYING;Yao, Vida;10:00AM - 10:50AM MWF BKH 11630-APR-2018 9:00AM - 12:00PM M TBA TBANo Final Exam;3
24929;PHIL 352 001;Full Term;PHILOSOPHY OF PSYCHOLOGY;Siewert, Charles;3:00PM - 3:50PM MWF HUM 3281-MAY-2018 2:00PM - 5:00PM T TBA TBANo Final Exam;3
20236;PHIL 402 001;Full Term;INDEPENDENT READING II;Morrison, Donald R.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;3
21529;PHIL 412 001;Full Term;SENIOR THESIS;Morrison, Donald R.;TBA TBANo Final Exam;3
25498;PHIL 501 004;Full Term;ANCIENT & MEDIEVAL PHILOSOPHY;Morrison, Donald R.;1:00PM - 3:30PM F HUM 227GR Course-Dept Schedules Exam;3
24931;PHIL 507 001;Full Term;SEM SOCIAL &POLITICAL PHILO;Sher, George;3:00PM - 5:30PM M HUM 227GR Course-Dept Schedules Exam;3
25412;PHIL 508 001;Full Term;SEM CONTINENTAL PHILOSOPHY;Crowell, Steven G.;1:00PM - 2:15PM TR RZR 119GR Course-Dept Schedules Exam;3
20328;PHIL 512 001;Full Term;SEMINAR PHILOSOPHY OF MIND;Morgan, Alexander D.;2:30PM - 5:00PM T HUM 227GR Course-Dept Schedules Exam;3
24932;PHIL 531 001;Full Term;MORAL PSYCHOLOGY;Schroeder, Timothy A.;2:00PM - 4:30PM R HUM 227GR Course-Dept Schedules Exam;3
24933;PHIL 535 001;Full Term;ADV TOPICS IN VALUE THEORY;Yao, Vida;2:30PM - 5:00PM W HUM 227GR Course-Dept Schedules Exam;3
20237;PHIL 599 001;Full Term;ADVANCED INDEPENDENT READING;Morrison, Donald R.;TBA TBAGR Course-Dept Schedules Exam;1 TO 6
20238;PHIL 652 001;Full Term;MASTERS THESIS RESEARCH;Morrison, Donald R.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
20239;PHIL 702 001;Full Term;RESEARCH QUALIFYING & THESIS;Crowell, Steven G.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23631;PHIL 702 003;Full Term;RESEARCH QUALIFYING & THESIS;Bradford, Gwendolyn M.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23632;PHIL 702 004;Full Term;RESEARCH QUALIFYING & THESIS;Engelhardt, H T.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23633;PHIL 702 005;Full Term;RESEARCH QUALIFYING & THESIS;Grandy, Richard E.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23634;PHIL 702 006;Full Term;RESEARCH QUALIFYING & THESIS;Morgan, Alexander D.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23635;PHIL 702 007;Full Term;RESEARCH QUALIFYING & THESIS;Morrison, Donald R.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23636;PHIL 702 008;Full Term;RESEARCH QUALIFYING & THESIS;Schroeder, Timothy A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23637;PHIL 702 009;Full Term;RESEARCH QUALIFYING & THESIS;Sher, George;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23638;PHIL 702 010;Full Term;RESEARCH QUALIFYING & THESIS;Siewert, Charles;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23639;PHIL 702 011;Full Term;RESEARCH QUALIFYING & THESIS;Yao, Vida;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23640;PHIL 800 001;Full Term;RESEARCH AND THESIS;Sher, George;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23642;PHIL 800 004;Full Term;RESEARCH AND THESIS;Morrison, Donald R.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
22683;PHIL 800 005;Full Term;RESEARCH AND THESIS;Crowell, Steven G.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23643;PHIL 800 006;Full Term;RESEARCH AND THESIS;Grandy, Richard E.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23644;PHIL 800 007;Full Term;RESEARCH AND THESIS;Engelhardt, H T.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23645;PHIL 800 008;Full Term;RESEARCH AND THESIS;Bradford, Gwendolyn M.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23646;PHIL 800 009;Full Term;RESEARCH AND THESIS;Morgan, Alexander D.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23647;PHIL 800 010;Full Term;RESEARCH AND THESIS;Yao, Vida;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
23648;PHIL 800 011;Full Term;RESEARCH AND THESIS;Schroeder, Timothy A.;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
25402;PHIL 800 012;Full Term;RESEARCH AND THESIS;Siewert, Charles;TBA TBAGR Course-Dept Schedules Exam;1 TO 15
25382;PLST 316 002;Full Term;DEMOCRACY & POLITICAL THEORY;Yunis, Harvey;2:30PM - 3:45PM TR RZR 20430-APR-2018 2:00PM - 5:00PM M TBA TBATake-Home Exam;3
22224;PORT 206 001;Full Term;ACCEL SECOND YEAR PORTUGUESE;Scutti Santos, Helade;10:00AM - 10:50AM MWF RZR 31030-APR-2018 9:00AM - 12:00PM M TBA TBAScheduled Final Exam-OTR Room;3
24597;RELI 126 001;Full Term;INTRO TO BIBLICAL HEBREW II;Henze, Matthias;9:25AM - 10:40AM TR HUM 22628-APR-2018 9:00AM - 12:00PM S TBA TBAScheduled Final Exam-OTR Room;3
24600;RELI 270 001;Full Term;INTRO BLACK CHURCH IN THE US;Tinsley IV, Cleve V.;9:00AM - 9:50AM MWF HUM 32826-APR-2018 2:00PM - 5:00PM R TBA TBAScheduled Final Exam-OTR Room;3
24601;RELI 271 001;Full Term;MEDIEVAL POPULAR CHRISTIANITY;Lee, Minji;10:00AM - 10:50AM MWF MEL 25430-APR-2018 9:00AM - 12:00PM M TBA TBANo Final Exam;3
21017;RELI 294 001;Full Term;RELIGION IN FICTION AND FILM;Stroup, John M.;2:00PM - 4:50PM M HUM 2261-MAY-2018 2:00PM - 5:00PM T TBA TBANo Final Exam;3
24071;RELI 300 001;Full Term;RELIGIONS IN AMERICA;Kripal, Jeffrey J.;9:25AM - 10:40AM TR HUM 22728-APR-2018 9:00AM - 12:00PM S TBA TBANo Final Exam;3
24604;RELI 304 001;Full Term;JESUS AND THE GOSPELS;Harris, Rebecca;2:30PM - 3:45PM TR RZR 30530-APR-2018 2:00PM - 5:00PM M TBA TBATake-Home Exam;3
25001;RELI 322 001;Full Term;INTRODUCTION TO BUDDHISM;Cox, Simon P.Kelley, Justin J.;1:00PM - 2:15PM TR WSC 14627-APR-2018 9:00AM - 12:00PM F TBA TBANo Final Exam;3
21106;RELI 332 001;Full Term;ADV TIBETAN LANGUAGE & CULTURE;Klein, Anne C.;10:50AM - 12:05PM TR HUM 226Take-Home Exam;3
25096;RELI 335 001;Full Term;MEDICINE AND THE MUSEUM;Brennan, Marcia G.;2:00PM - 4:50PM T HUM 1202-MAY-2018 9:00AM - 12:00PM W TBA TBANo Final Exam;3
24607;RELI 356 001;Full Term;MAJ ISSUES CONTEMPORARY ISLAM;Cook, David B.;3:00PM - 3:50PM MWF RZR 2271-MAY-2018 2:00PM - 5:00PM T TBA TBATake-Home Exam;3
24608;RELI 359 001;Full Term;RELIGIOUS TOLERANCE;Stroup, John M.;4:00PM - 6:30PM R HUM 12027-APR-2018 2:00PM - 5:00PM F TBA TBANo Final Exam;3
24610;RELI 363 001;Full Term;JEWISH PHILOSOPHY;Ogren, Brian E.;1:00PM - 1:50PM MWF HUM 2261-MAY-2018 9:00AM - 12:00PM T TBA TBANo Final Exam;3
21454;RELI 384 001;Full Term;PILGRIMAGE AND CRUSADE;Cook, David B.;11:00AM - 11:50AM MWF HUM 11925-APR-2018 9:00AM - 12:00PM W TBA TBATake-Home Exam;3
24611;RELI 393 001;Full Term;MUTANTS AND MYSTICS;Kripal, Jeffrey J.;2:30PM - 3:45PM TR HUM 11930-APR-2018 2:00PM - 5:00PM M TBA TBANo Final Exam;3
21882;RELI 400 001;Full Term;SENIOR THESIS;Bongmba, Elias K.;TBA TBANo Final Exam;3
21884;RELI 400 002;Full Term;SENIOR THESIS;Brennan, Marcia G.;TBA TBANo Final Exam;3
21887;RELI 400 003;Full Term;SENIOR THESIS;Clements, Niki K.;TBA TBANo Final Exam;3
21889;RELI 400 004;Full Term;SENIOR THESIS;Cook, David B.;TBA TBANo Final Exam;3
21891;RELI 400 005;Full Term;SENIOR THESIS;DeConick, April D.;TBA TBANo Final Exam;3
21571;RELI 400 006;Full Term;SENIOR THESIS;Fanger, Claire L.;TBA TBANo Final Exam;3
21893;RELI 400 007;Full Term;SENIOR THESIS;Henze, Matthias;TBA TBANo Final Exam;3
21894;RELI 400 008;Full Term;SENIOR THESIS;Klein, Anne C.;TBA TBANo Final Exam;3
21899;RELI 400 009;Full Term;SENIOR THESIS;Kripal, Jeffrey J.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;3
21900;RELI 400 010;Full Term;SENIOR THESIS;Ogren, Brian E.;TBA TBANo Final Exam;3
20277;RELI 400 011;Full Term;SENIOR THESIS;Parsons, William B.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;3
21902;RELI 400 012;Full Term;SENIOR THESIS;Pinn, Anthony B.;TBA TBANo Final Exam;3
21903;RELI 400 013;Full Term;SENIOR THESIS;Stroup, John M.;TBA TBANo Final Exam;3
20719;RELI 402 001;Full Term;INDEPENDENT STUDY;Bongmba, Elias K.;TBA TBANo Final Exam;1 TO 6
21458;RELI 402 002;Full Term;INDEPENDENT STUDY;Brennan, Marcia G.;TBA TBANo Final Exam;1 TO 6
20722;RELI 402 003;Full Term;INDEPENDENT STUDY;Clements, Niki K.;TBA TBANo Final Exam;1 TO 6
20720;RELI 402 004;Full Term;INDEPENDENT STUDY;Cook, David B.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 6
21019;RELI 402 005;Full Term;INDEPENDENT STUDY;DeConick, April D.;TBA TBANo Final Exam;1 TO 6
20721;RELI 402 006;Full Term;INDEPENDENT STUDY;Fanger, Claire L.;TBA TBANo Final Exam;1 TO 6
21457;RELI 402 007;Full Term;INDEPENDENT STUDY;Henze, Matthias;TBA TBANo Final Exam;1 TO 6
21459;RELI 402 008;Full Term;INDEPENDENT STUDY;Klein, Anne C.;TBA TBANo Final Exam;1 TO 6
20001;RELI 402 009;Full Term;INDEPENDENT STUDY;Kripal, Jeffrey J.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBANo Final Exam;1 TO 6
21463;RELI 402 010;Full Term;INDEPENDENT STUDY;Ogren, Brian E.;TBA TBANo Final Exam;1 TO 6
20723;RELI 402 011;Full Term;INDEPENDENT STUDY;Parsons, William B.;TBA TBANo Final Exam;1 TO 6
20827;RELI 402 012;Full Term;INDEPENDENT STUDY;Pinn, Anthony B.;TBA TBANo Final Exam;1 TO 6
21021;RELI 402 013;Full Term;INDEPENDENT STUDY;Stroup, John M.;TBA TBANo Final Exam;1 TO 6
23745;RELI 442 005;Full Term;ARABIC TEXTS;Cook, David B.;TBA TBA2-MAY-2018 7:00PM - 10:00PM W TBA TBAScheduled Final Exam-Dept Room;3
24612;RELI 470 001;Full Term;BUDDHIST WISDOM TEXTS;Klein, Anne C.;2:30PM - 3:45PM TR HNZ 20230-APR-2018 2:00PM - 5:00PM M TBA TBANo Final Exam;3
24603;RELI 504 001;Full Term;RELIGIONS IN AMERICA;Kripal, Jeffrey J.;9:25AM - 10:40AM TR HUM 227GR Course-Dept Schedules Exam;3
24599;RELI 511 001;Full Term;INTRO TO BIBLICAL HEBREW II;Henze, Matthias;9:25AM - 10:40AM TR HUM 22628-APR-2018 9:00AM - 12:00PM S TBA TBAGR Course-Dept Schedules Exam;3
21018;RELI 514 001;Full Term;RELIGION IN FICTION AND FILM;Stroup, John M.;2:00PM - 4:50PM M HUM 226GR Course-Dept Schedules Exam;3
20002;RELI 524 001;Full Term;INDEPENDENT STUDY;Bongmba, Elias K.;TBA TBAGR Course-Dept Schedules Exam;1 TO 9
